abn,isCurrent,replacedFrom,entityStatus,effectiveFrom,effectiveTo,entityTypeCode,entityDescription,acnc_status,acnc_status_from,acnc_status_to,record_last_updated,gst,dgr,main_trading_names,other_trading_names,main_business_physical_address,tax_concession_endorsements
73633826730,Y,0001-01-01,Active,2019-05-31,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2019-07-12,"{""effectiveFrom"": ""2019-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2019-05-31"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2019-05-31"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2019-05-31"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2019-05-31"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2019-05-31"", ""effectiveTo"": ""0001-01-01""}]"
77106876155,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,"{""organisationName"": ""WAGGA PUBLIC SCHOOL P & C ASSOCIATION"", ""effectiveFrom"": ""2000-04-25""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2016-03-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
77236992665,Y,0001-01-01,Active,2017-07-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2018-01-09,0001-01-01,2019-04-10,,"{""endorsedFrom"": ""2018-01-09"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2017-07-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2018-01-09"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2018-01-09"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2018-01-09"", ""effectiveTo"": ""0001-01-01""}]"
82108979828,Y,0001-01-01,Active,2020-11-04,0001-01-01,OIE,Other Incorporated Entity,Registered,2023-10-11,0001-01-01,2024-09-17,,"{""endorsedFrom"": ""2023-10-11"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2023-05-29"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-10-11"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-10-11"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2023-10-11"", ""effectiveTo"": ""0001-01-01""}]"
82647510905,Y,0001-01-01,Active,2021-02-02,0001-01-01,PUB,Australian Public Company,Registered,2021-02-08,0001-01-01,2022-09-01,"{""effectiveFrom"": ""2022-08-12"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2021-02-08"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2021-02-02"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-02-08"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-02-08"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2021-02-08"", ""effectiveTo"": ""0001-01-01""}]"
83924331725,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2007-10-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
85080854310,Y,0001-01-01,Active,2000-04-22,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""THE RIVERINA ANGLICAN COLLEGE"", ""effectiveFrom"": ""2000-04-22""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2000-04-22"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
86614880947,Y,0001-01-01,Active,2016-09-19,0001-01-01,PUB,Australian Public Company,Registered,2016-09-19,0001-01-01,2019-04-10,,"{""endorsedFrom"": ""2016-09-19"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2016-09-19"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2016-10-24"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2016-10-24"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2016-09-19"", ""effectiveTo"": ""0001-01-01""}]"
90206729363,Y,0001-01-01,Active,2010-01-20,0001-01-01,FXT,Fixed Trust,Registered,2012-12-03,0001-01-01,2025-04-07,,"{""endorsedFrom"": ""2010-03-03"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2015-12-10"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2010-03-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2010-03-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2010-03-03"", ""effectiveTo"": ""0001-01-01""}]"
91489836405,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2025-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2007-10-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
93187189789,Y,0001-01-01,Active,2003-03-01,0001-01-01,FUT,Fixed Unit Trust,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2003-03-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2003-03-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""Country Hope"", ""effectiveFrom"": ""2003-03-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2014-09-24"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2003-03-01"", ""effectiveTo"": ""0001-01-01""}]"
93195464075,Y,0001-01-01,Active,2000-06-08,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2025-08-29,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2024-01-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2023-06-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2012-04-30"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2012-04-30"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2012-04-30"", ""effectiveTo"": ""0001-01-01""}]"
98640600122,Y,0001-01-01,Active,2004-07-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2022-08-18,"{""effectiveFrom"": ""2015-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2017-03-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2004-07-01"", ""effectiveTo"": ""0001-01-01""}]"
15632845133,Y,0001-01-01,Active,2019-04-10,0001-01-01,PUB,Australian Public Company,Registered,2019-04-10,0001-01-01,2022-02-16,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2019-04-10"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2019-04-10"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2019-04-10"", ""effectiveTo"": ""0001-01-01""}]"
16651909303,Y,0001-01-01,Active,2022-09-01,0001-01-01,PUB,Australian Public Company,Registered,2023-05-01,0001-01-01,2023-08-08,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2022-09-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}"
20201193994,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2021-07-08,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2012-08-30"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""RIVERINA COMMUNITY COLLEGE LTD"", ""effectiveFrom"": ""2003-05-27""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2014-09-25"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2012-08-30"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
23729625001,Y,0001-01-01,Active,2003-10-10,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2024-04-03,"{""effectiveFrom"": ""2003-10-10"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2003-11-30"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""Ronald McDonald House Wagga Wagga"", ""effectiveFrom"": ""2003-10-10""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2015-06-26"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2003-11-30"", ""effectiveTo"": ""0001-01-01""}]"
32717339830,Y,0001-01-01,Active,2012-12-03,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2018-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2018-05-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}]"
33285376112,Y,0001-01-01,Active,2017-04-21,0001-01-01,UIE,Other Unincorporated Entity,Registered,2023-11-09,0001-01-01,2024-02-02,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2017-04-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-11-09"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-11-09"", ""effectiveTo"": ""0001-01-01""}]"
37303719308,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2007-10-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
38472445936,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,"{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""LUTHERAN PRIMARY SCHOOL WAGGA WAGGA BUILDING FUND"", ""effectiveFrom"": ""2000-05-03""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2018-11-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
47648313026,Y,0001-01-01,Active,2021-02-24,0001-01-01,PUB,Australian Public Company,Registered,2021-03-01,0001-01-01,2024-11-29,,"{""endorsedFrom"": ""2024-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2021-02-24"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-03-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-03-01"", ""effectiveTo"": ""0001-01-01""}]"
57649413936,Y,0001-01-01,Active,2021-07-01,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2024-06-28,"{""effectiveFrom"": ""2021-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2021-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2022-05-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2021-07-01"", ""effectiveTo"": ""0001-01-01""}]"
61315274859,Y,0001-01-01,Active,2003-03-11,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2003-03-11"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""COMPACT INCORPORATED"", ""effectiveFrom"": ""2012-04-23""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2018-11-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2009-04-28"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
64895926074,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2007-10-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
66327267148,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""MOUNT AUSTIN PUBLIC SCHOOL P&C ASSOCIATION"", ""effectiveFrom"": ""2000-06-12""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2000-06-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
69192593775,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2025-07-18,,"{""endorsedFrom"": ""2025-06-15"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""CITY OF WAGGA EISTEDDFOD SOCIETY INC."", ""effectiveFrom"": ""2000-04-18""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2018-11-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}]"
70119089520,Y,0001-01-01,Active,2006-04-03,0001-01-01,PUB,Australian Public Company,Registered,2023-07-10,0001-01-01,2025-05-30,"{""effectiveFrom"": ""2006-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""Christ The King Boys College"", ""effectiveFrom"": ""2006-04-03""}","{""organisationName"": ""Our Lady Of The Rosary Girls College"", ""effectiveFrom"": ""2006-04-03""}","{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2025-05-26"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-07-10"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-07-10"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2023-07-10"", ""effectiveTo"": ""0001-01-01""}]"
72610403480,Y,0001-01-01,Active,2016-04-01,0001-01-01,PUB,Australian Public Company,Registered,2016-04-01,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2016-04-14"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2016-05-04"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2650"", ""effectiveFrom"": ""2016-04-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2016-05-04"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2016-05-04"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2016-05-04"", ""effectiveTo"": ""0001-01-01""}]"
